pzn;categories;enabled;family;parent;groups;X_SELL-groups;X_SELL-products;X_SELL-product_models;UPSELL-groups;UPSELL-products;UPSELL-product_models;SUBSTITUTION-groups;SUBSTITUTION-products;SUBSTITUTION-product_models;PACK-groups;PACK-products;PACK-product_models;setzugehoerigkeit-groups;setzugehoerigkeit-products;setzugehoerigkeit-product_models;ean_gtin
08454700;all_articles,allergie0hautausschlag0nesselsucht0salbe,eucerin0mutter0und0kind,eucerin0neurodermitis,hauterkrankungen0neurodermitis0creme,koerperpflege0koerpercreme0bodylotion,koerperpflege0nach0hauttypen0trockene0haut,rat0tat0hauterkrankungen,themenwelt0eichenprozessionsspinner0eichenspinner0gereizte0haut;1;abda_artikel;3346807800;;;;;;;;;;;;;;;;;04005800074738
16739575;all_articles,coenzym0q10;1;abda_artikel;;;;;;;;;;;;;;;;;;04017893408611
13566849;all_articles,verbandsmaterial0pflaster0kinderpflaster;1;abda_artikel;;;;;;;;;;;;;;;;;;04005800187872
14323557;all_articles,sonnenschutzmittel0sonnencreme0nach0marken0vichy,sonnenschutzmittel0sonnenmilch0lsf0fuenfzig,sonnenschutzmittel0uv0schutz,vichy0sonnenpflege;1;abda_artikel;3349703000;;;;;;;;;;;;;;;;;03337875648530
16385491;all_articles,praxisbedarf0applikationshilfen0eurospender;1;abda_artikel;;;;;;;;;;;;;;;;;;04031678077717
15238167;all_articles,gesichtspflege0lippenpflege0lippenbalsam;1;abda_artikel;;;;;;;;;;;;;;;;;;05704947005764
16391853;all_articles,bach0original0rescue0haut,bach0original0rescue0original,blueten0elixier0pflegeprodukte,original0rescue0produkte;1;abda_artikel;;;;;;;;;;;;;;;;;;05000488301724
10987390;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;04005529270114
11095831;all_articles,hunde0floehe0zecken0co,katzen0floehe0zecken0co;1;abda_artikel;;;;;;;;;;;;;;;;;;04260215711849
14297251;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen;1;abda_artikel;;;;;;;;;;;;;;;;;;05900516143084
09732526;all_articles,bioderma0hydrabio,gesichtspflege0gesichtspflege0hauttyp0empfindliche0haut,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,gesichtspflege0gesichtsreinigung0gesichtswasser0ohne0alkohol;1;abda_artikel;3346965400;;;;;;;;;;;;;;;;;03401399694356
14144725;all_articles,gesichtspflege0lippenpflege0lippenbalsam,gesichtspflege0lippenpflege0lippenpflegestift;1;abda_artikel;;;;;;;;;;;;;;;;;;01018787830238
13901532;all_articles,corona0shop0desinfektion0flaechendesinfektionsmittel,corona0shop0desinfektionsspray,sterillium0auf0reisen,sterillium0durchfall,sterillium0flaechendesinfektion,sterillium0grippe;1;abda_artikel;;;;;;;;;;;;;;;;;;04031678073917
12596914;all_articles,gesichtspflege0tagescreme0tagescreme0lsf,physiogel0gesichtsroetungen;1;abda_artikel;3348974900;;;;;;;;;;;;;;;;;04260554340809
08839802;all_articles,hygienebedarf0untersuchungshandschuhe0nitril0handschuhe0blau;1;abda_artikel;;;;;;;;;;;;;;;;;;04046963942830
16513919;all_articles,pflegebedarf0katheter0ballonkatheter;1;abda_artikel;;;;;;;;;;;;;;;;;;03600040132715
11642776;all_articles,einlagen,kind0und0familie0familienplanung0schwangerschaftsbeschwerden0inkontinenz0schwangerschaft,pflegebedarf0inkontinenzprodukte0inkontinenzeinlagen0frauen;1;abda_artikel;;;;;;;;;;;;;;;;;;08006540404935
13578249;all_articles,verbandsmaterial0pflaster0injektionspflaster;1;abda_artikel;3351757800;;;;;;;;;;;;;;;;;04005800184086
13909976;all_articles,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,vichy0feuchtigkeitsarme0haut;1;abda_artikel;3349294600;;;;;;;;;;;;;;;;;03337875588225
14350206;all_articles,katzen0futterergaenzung,katzen0magen0darm;1;abda_artikel;;;;;;;;;;;;;;;;;;04040056014602
15747874;all_articles,kind0und0familie0selbsttests0weitere;1;abda_artikel;;;;;;;;;;;;;;;;;;04260538090454
16507528;all_articles,gesichtspflege0gesichtsreinigung0reinigungstuecher;1;abda_artikel;;;;;;;;;;;;;;;;;;03661434003714
11155237;all_articles,augen0nase0ohren0nase0weitere0produkte0fuer0die0nase,schnupfen0und0sinusitis0produkte,seo0abschwellendes0nasenspray,seo0schnelle0helfer;1;abda_artikel;3347747600;;;;;;;;;;;;;;;;;04008617121527
08599522;all_articles,diabetes0blutzuckermessgeraete0blutzuckermessgeraet0beurer;1;abda_artikel;;;;;;;;;;;;;;;;;;04211125463113
12342740;all_articles,hunde0weitere0hundeartikel,themenwelt0tierisch0stressfrei0aliva;1;abda_artikel;;;;;;;;;;;;;;;;;;07640118832860
06474408;all_articles,pflegebedarf0alltagshilfen0lagerungshilfen;1;abda_artikel;;;;;;;;;;;;;;;;;;04041314024678
12507336;all_articles,inhalationsgeraet0baby,inhalationsgeraet0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;04211125601355
04362705;all_articles,haare0haarshampoo0mildes0shampoo,haare0haarshampoo0shampoo0nach0marken0physiogel0shampoo,physiogel0kopfhaut,physiogel0trockene0haut,rat0tat0haare;1;abda_artikel;3346782000;;;;;;;;;;;;;;;;;04260554340847
10113685;all_articles,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;3347333700;;;;;;;;;;;;;;;;;04260284970222
00120885;all_articles,gesichtspflege0gesichtsreinigung0gesichtswasser0gesichtstoner;1;abda_artikel;;;;;;;;;;;;;;;;;;04005529210011
11597515;all_articles,mund0und0zaehne0zahnpflege0produkte0interdentalbuersten0interdentalbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;04250107603024
11617695;all_articles,artikel,bakanasan0markenshop;1;abda_artikel;;;;;;;;;;;;;;;;;;04011246058157
13918314;all_articles,weiteres0verbandsmaterial;1;abda_artikel;;;;;;;;;;;;;;;;;;04260174140308
10758821;all_articles,allgaeuer0latschenkiefer0fusspflege,fusspflegeprodukte00hornhautentferner0hornhaut0creme;1;abda_artikel;3347277600;;;;;;;;;;;;;;;;;04016369110973
01835540;all_articles,blasenschwaeche,kind0und0familie0mamagesundheit0wochenbett0rueckbildung;1;abda_artikel;;;;;;;;;;;;;;;;;;04028403150722
01526804;all_articles,bioderma0sensibio;1;abda_artikel;3346965000;;;;;;;;;;;;;;;;;03401397240470
10068200;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut;1;abda_artikel;3347260700;;;;;;;;;;;;;;;;;05000167133912
00214818;all_articles,gesichtspflege0gesichtspflege0hauttyp0unreine0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;04025121007710
04956913;all_articles,maennerpflege0gesichtspflege;1;abda_artikel;;;;;;;;;;;;;;;;;;03337871319755
07253879;all_articles,augen0nase0und0ohren0ohren0ohrstoepsel0kinder,augen0nase0und0ohren0ohren0ohrstoepsel0ohropax,augen0nase0und0ohren0ohren0ohrstoepsel0schlafen,augen0nase0und0ohren0ohren0ohrstoepsel0schwimmen,augen0nase0und0ohren0ohren0ohrstoepsel0silikon,haus0reiseapotheke0nuetzliche0reisebegleiter,hausapotheke0und0reiseapotheke0reiseapotheke,kind0und0familie0baby0und0kind0speziell0fuer0kinder,sommerurlaub0essentials0fuer0strand0und0meer;1;abda_artikel;;;;;;;;;;;;;;;;;;04003626082067
07371544;all_articles,gesichtspflege0gesichtspflege0hauttyp0trockene0haut,medipharma0cosmetics0gesicht0haut0in0balance;1;abda_artikel;3349173100;;;;;;;;;;;;;;;;;04016369466414
06435710;all_articles,mund0und0zaehne0zahnprothesenpflege0produkte0haftcreme0ohne0zink;1;abda_artikel;;;;;;;;;;;;;;;;;;04026600836401
10211956;all_articles,gesichtspflege0dekorative0kosmetik0augenkosmetik0lidschatten;1;abda_artikel;;;;;;;;;;;;;;;;;;04021457610259
11872513;all_articles,hunde0weitere0hundeartikel;1;abda_artikel;;;;;;;;;;;;;;;;;;07640118832686
10339113;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut,vichy0antiage0und0ebenmaessigkeit;1;abda_artikel;3347358400;;;;;;;;;;;;;;;;;03337871323561
11006276;all_articles,allpresan0trockene0haut,fusspflegeprodukte0fussbad0weitere;1;abda_artikel;3347444000;;;;;;;;;;;;;;;;;04038235111815
02399897;all_articles,kind0und0familie0mamagesundheit0stillzeit0babyflasche0silikon;1;abda_artikel;;;;;;;;;;;;;;;;;;08710103738640
04444254;all_articles,mund0und0zaehne0zahnpflegeprodukte0interdentalbuersten0curaprox;1;abda_artikel;;;;;;;;;;;;;;;;;;07612412022001
09735482;all_articles,mund0und0zaehne0mundpflegeprodukte0zahnfleischentzuendungen;1;abda_artikel;;;;;;;;;;;;;;;;;;04260097032100
13427639;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnpasta0weisse0zaehne;1;abda_artikel;;;;;;;;;;;;;;;;;;07640131975506
04102619;all_articles,fusspflegeprodukte0fusspilz0spray;1;abda_artikel;3343970600;;;;;;;;;;;;;;;;;04013474107133
09755763;all_articles,koerperpflege0nach0hauttypen0empfindliche0haut;1;abda_artikel;3339188911;;;;;;;;;;;;;;;;;04048882171292
11289268;all_articles,chmerzen0und0verletzungen0kaelte0und0waermetherapie0kaeltetherapie0kuehlgel;1;abda_artikel;3348261500;;;;;;;;;;;;;;;;;04006647055003
11519863;all_articles,duschen0baden;1;abda_artikel;3347815200;;;;;;;;;;;;;;;;;04008890006436
12516631;all_articles,gesichtspflege0hauttypen0normale0mischhaut,vichy0antiage0und0ebenmaessigkeit;1;abda_artikel;3348596300;;;;;;;;;;;;;;;;;03337875491525
00749761;all_articles,koerperpflege0nach0hauttypen0trockene0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;04260036360011
02464519;all_articles,saeure0basen0haushalt;1;abda_artikel;;;;;;;;;;;;;;;;;;07610313411337
09741519;all_articles,vichy0haarpflege0und0haarausfall;1;abda_artikel;3350286600;;;;;;;;;;;;;;;;;03337871323806
10732017;all_articles,mund0und0zaehne0zahnpflegeprodukte0interdentalbuersten0tepe;1;abda_artikel;;;;;;;;;;;;;;;;;;07317400017341
12516602;all_articles,eiweissshakes0low0carb;1;abda_artikel;;;;;;;;;;;;;;;;;;04260453760005
01986463;all_articles,allgaeuer0latschenkiefer0muskel0verspannungen,herz0kreislauf0gefaesse0durchblutung,schmerzen0und0verletzungen0zum0einreiben0franzbranntwein,themenwelt0apres0ski0wochen0bei0aliva;1;abda_artikel;3217590011;;;;;;;;;;;;;;;;;04030538000322
10739841;all_articles,luvos0naturkosmetik;1;abda_artikel;3347254200;;;;;;;;;;;;;;;;;04005120160029
10994817;all_articles,erkaeltung0halsschmerzen0halsschmerztabletten0neo0angin,kind0und0familie0baby0und0kind0kinderapotheke0erkaeltung,kind0und0familie0baby0und0kind0kinderapotheke0husten0und0halsschmerzen,seo0halsschmerztabletten0kinder;1;abda_artikel;3345681400;;;;;;;;;;;;;;;;;04008617154525
11137251;all_articles,gesichtspflege0gesichtsmaske0mitesser0maske,gesichtspflege0gesichtsmaske0reinigungsmaske,gesichtspflege0gesichtspflege0hauttyp0unreine0haut,gesichtspflege0gesichtsreinigung0gesichtspeeling0ohne0mikroplastik,gesichtspflege0gesichtsreinigung0gesichtspeeling0peeling0gel,vichy0unreine0haut;1;abda_artikel;3347670200;;;;;;;;;;;;;;;;;03337875414067
12585750;all_articles,haare0haarausfall0mittel0gegen0haarausfall0frauen,haare0haarausfall0mittel0gegen0haarausfall0maenner,vichy0haarpflege0und0haarausfall;1;abda_artikel;3348675600;;;;;;;;;;;;;;;;;03337875522786
09232315;all_articles,gesichtspflege0gesichtsmaske0aloe0vera0maske,gesichtspflege0gesichtsmaske0creme0maske,gesichtspflege0gesichtspflege0hauttyp0reife0haut,gesichtspflege0gesichtspflege0hauttyp0trockene0haut;1;abda_artikel;;;;;;;;;;;;;;;;;;04005529239302
10186678;all_articles,nahrungsergaenzung0aus0der0natur;1;abda_artikel;;;;;;;;;;;;;;;;;;04260226020060
09635295;all_articles,gesichtspflege0gesichtspflege0hauttyp0unreine0haut,gesichtspflege0tagescreme0mattierende,la0rocheposay0unreine0haut;1;abda_artikel;3346123800;;;;;;;;;;;;;;;;;03337872413025
09924272;all_articles,haare0haarspuelung,weleda0normale0und0mischhaut,weleda0reife0haut,weleda0schwangerschaftsund0babypflege,weleda0trockene0sensible0haut;1;abda_artikel;3347672800;;;;;;;;;;;;;;;;;04001638095587
12382509;all_articles,allergie0hautausschlag0nesselsucht0salbe,hauterkrankungen0juckreiz0mittel0gegen0juckreiz;1;abda_artikel;3348237300;;;;;;;;;;;;;;;;;04013891816366
04496185;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;04017927000194
05906515;all_articles,mund0und0zaehne0zahnpflegeprodukte0interdentalbuersten0curaprox;1;abda_artikel;;;;;;;;;;;;;;;;;;07612412011005
10323164;all_articles,haus0reiseapotheke0thermometer0zubehoer,kind0und0familie0baby0und0kind0kinderapotheke0erkaeltung,seo0digitales0fieberthermometer;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199217925
04359100;all_articles,duschen0baden,koerperpflege0nach0hauttypen0trockene0haut,physiogel0trockene0haut,rat0tat0hautpflege;1;abda_artikel;3346749800;;;;;;;;;;;;;;;;;04260554340670
06937021;all_articles,duschen0baden,weleda0reife0haut,weleda0schwangerschaftsund0babypflege;1;abda_artikel;3344281600;;;;;;;;;;;;;;;;;00000042186083
02523009;all_articles,hunde0zahnpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;04040056000575
07663028;all_articles,fusspflegeprodukte0blasenpflaster0compeed,hausapotheke0und0reiseapotheke0hauspaotheke,hausapotheke0und0reiseapotheke0reiseapotheke,rat0tat0hand0fuss,sanicare_katalog,sommerurlaub0sportlich0aktiv0im0sommer,themenwelt0gesund0unterwegs0natur,themenwelt0gesund0unterwegs0nuetzliche0hilfen,themenwelt0gesund0unterwegs0rad,themenwelt0gesund0unterwegs0wandern,themenwelt0must0haves0fuer0die0damenhandtasche,themenwelten0festivalhelfer0helfer0kleine0notfaelle,themenwelten0tierwelt0nuetzliches0gassi0gehen;1;abda_artikel;;;;;;;;;;;;;;;;;;03574660651720
00229412;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900102507
06648104;all_articles,mund0und0zaehne0propolis,seo0natuerliche0helfer;1;abda_artikel;;;;;;;;;;;;;;;;;;04015184000605
07340153;all_articles,annemarie0boerlind0getoente0tagescremes,annemarie0boerlind0spezialpflege,nachhaltigkeit0ohne0mikroplastik0gesichtspflegeprodukte,nachhaltigkeit0ohne0mikroplastik0kosmetikprodukte;1;abda_artikel;;;;;;;;;;;;;;;;;;04011061001451
07775885;all_articles,mund0und0zaehne0zahnpflege0produkte0zahnbuersten0zahnbuerste;1;abda_artikel;;;;;;;;;;;;;;;;;;03532678326665
12671716;all_articles,gesichtspflege0gesichtspflege0hauttyp0empfindliche0haut,gesichtspflege0hauttypen0rosacea,gesichtspflege0tagescreme0getoente,sonnenschutzmittel0sonnencreme0gesicht0gesichtscreme0mit0lsf,sonnenschutzmittel0sonnencreme0gesicht0getoente,sonnenschutzmittel0sonnencreme0nach0marken0cetaphil,themenwelt0sonnenschutz0nach0hauttypen0rosacea;1;abda_artikel;3349059700;;;;;;;;;;;;;;;;;03499320007962
13426522;all_articles,vichy0makeup;1;abda_artikel;3349040200;;;;;;;;;;;;;;;;;03337875572606
00031064;all_articles,fusspflegeprodukte0fussspray0fussdeo;1;abda_artikel;3343967400;;;;;;;;;;;;;;;;;04013474103432
06712279;all_articles,geschenkideen0kleine0geschenke0fuer0maenner,geschenkideen_fuer_maenner,koerperpflege0deodorants0spray,maennerpflege0koerperpflege,vichy0maennerpflege;1;abda_artikel;3348321600;;;;;;;;;;;;;;;;;03337871320331
06712291;all_articles,koerperpflege0deodorants0stick,vichy0deodorant;1;abda_artikel;3347439200;;;;;;;;;;;;;;;;;03337871320447
08842715;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut,la0rocheposay0antiage;1;abda_artikel;3347052600;;;;;;;;;;;;;;;;;03337872412608
11637166;all_articles,sonnenschutzmittel0sonnenmilch0lsf0fuenfzig,sonnenschutzmittel0uv0schutz,themenwelt0sonnenschutz0hauttypen0neurodermitis0psoriasis;1;abda_artikel;3348109400;;;;;;;;;;;;;;;;;04048882249274
00563878;all_articles,magen0und0darm0verstopfung0abfuehrtee;1;abda_artikel;3100880011;;;;;;;;;;;;;;;;;04027684000689
02557830;all_articles,kind0und0familie0baby0und0kind0baby0babypflege0creme,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;3345264700;;;;;;;;;;;;;;;;;04011448001104
06569540;all_articles,gesichtspflege0augenpflege0augencreme0aufhellend;1;abda_artikel;;;;;;;;;;;;;;;;;;04052527000625
12404352;all_articles,fusspflegeprodukte00hornhautentferner0hornhautraspel;1;abda_artikel;;;;;;;;;;;;;;;;;;04009839232305
06608553;all_articles,eubos0empfindliche0haut,eubos0koerperpflege,eubos0koerperreinigung,eubos0maennerpflege,nachhaltigkeit0kosmetik0ohne0tierversuche,nachhaltigkeit0ohne0mikroplastik0koerperpflegeprodukte0baden0und0duschen;1;abda_artikel;3339018111;;;;;;;;;;;;;;;;;04021354006537
11222778;all_articles,eucerin0anti0age,gesichtspflege0gesichtspflege0hauttyp0reife0haut,nachhaltigkeit0kosmetik0ohne0tierversuche;1;abda_artikel;3347827500;;;;;;;;;;;;;;;;;04005800143649
11584949;all_articles,koerperpflege0koerpercreme0koerperbalsam,koerperpflege0nach0hauttypen0trockene0haut,medipharma0cosmetics0koerper0intensiv,medipharma0cosmetics0koerper0olivenoel;1;abda_artikel;3347900200;;;;;;;;;;;;;;;;;04016369464403
00559664;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnbuersten0ersatzbuersten;1;abda_artikel;;;;;;;;;;;;;;;;;;04210201849735
03644637;all_articles,schmerzen0und0verletzungen0zum0einreiben0schmerzsalbe0pferdesalbe;1;abda_artikel;3350839700;;;;;;;;;;;;;;;;;04012557396693
07320185;all_articles,duschen0baden;1;abda_artikel;;;;;;;;;;;;;;;;;;07640115481955
10227489;all_articles,katzen0zahnpflege;1;abda_artikel;;;;;;;;;;;;;;;;;;04040056006256
02793944;all_articles,corona0shop0desinfektion0handdesinfektionsmittel,sebamed0empfindliche0haut;1;abda_artikel;3343841900;;;;;;;;;;;;;;;;;04103040310019
00720237;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900100312
03415635;all_articles,anziehhilfen,kompressionstherapie,pflegebedarf0alltagshilfen0anziehhilfen;1;abda_artikel;;;;;;;;;;;;;;;;;;04028393105603
04522511;all_articles,diabetes0blutzuckermessgeraetzubehoer0lanzetten;1;abda_artikel;;;;;;;;;;;;;;;;;;04015630006656
12902937;all_articles,chmerzen0und0verletzungen0kaelte0und0waermetherapie0kaeltetherapie0kuehlgel;1;abda_artikel;3349051500;;;;;;;;;;;;;;;;;04052199274119
03932891;all_articles,hauterkrankungen0wundheilung0wund0und0heilsalbe;1;abda_artikel;3342213300;;;;;;;;;;;;;;;;;04020829703629
15294332;all_articles,eucerin0trockene0haut,gesichtspflege0tagescreme0weitere,maennerpflege0gesichtspflege,themenwelt0echte0maenner0echte0maennerpflege;1;abda_artikel;3349797100;;;;;;;;;;;;;;;;;04005800256998
16061179;all_articles,gesichtspflege0gesichtsoel,gesichtspflege0hauttypen0normale0mischhaut,workflow_datenpflege_bild_72_dpi,workflow_datenpflege_text_anfordern;1;abda_artikel;;;;;;;;;;;;;;;;;;04260459862079
16360781;all_articles,folsaeure,kind0und0familie0mamagesundheit0stillzeit0stillvitamine,kind0und0familie0schwangerschaft0schwangerschaftsvitamine0folsaeure0schwangerschaft,workflow_datenpflege_nicht_aufgenommene_Artikel;1;abda_artikel;3346309900;;;;;;;;;;;;;;;;;"4150163607816 "
16570165;all_articles,katzen0floehe0zecken0co;1;abda_artikel;;;;;;;;;;;;;;;;;;04260354160263
16570171;all_articles,katzen0floehe0zecken0co;1;abda_artikel;;;;;;;;;;;;;;;;;;04260354160270
16570219;all_articles,hunde0floehe0zecken0co;1;abda_artikel;;;;;;;;;;;;;;;;;;04260354160300
01021754;all_articles,kind0und0familie0frauengesundheit0damenhygiene0tampons0soft;1;abda_artikel;;;;;;;;;;;;;;;;;;03574660235951
15742233;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900420076
15742256;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900444829
16169445;all_articles,gesichtspflege0gesichtsmaske0tuchmaske;1;abda_artikel;3350286300;;;;;;;;;;;;;;;;;03337875693806
09509797;all_articles,intimpflege,kind0und0familie0frauengesundheit0vaginalinfektion0und0intimpflege0intimwaschlotionen,sebamed0empfindliche0haut;1;abda_artikel;3346045800;;;;;;;;;;;;;;;;;04103040151902
12543929;all_articles,pflegebedarf0inkontinenzprodukte0inkontinenzhosen;1;abda_artikel;;;;;;;;;;;;;;;;;;04052199265513
03926844;all_articles,augen0nase0und0ohren0ohren0ohrstoepsel0kinder,augen0nase0und0ohren0ohren0ohrstoepsel0ohropax,augen0nase0und0ohren0ohren0ohrstoepsel0schlafen,augen0nase0und0ohren0ohren0ohrstoepsel0schwimmen,augen0nase0und0ohren0ohren0ohrstoepsel0silikon,haus0reiseapotheke0nuetzliche0reisebegleiter,kind0und0familie0baby0und0kind0speziell0fuer0kinder;1;abda_artikel;;;;;;;;;;;;;;;;;;04003626080063
13896883;all_articles,vichy0haarpflege0und0haarausfall;1;abda_artikel;3349852700;;;;;;;;;;;;;;;;;03337875595735
14337329;all_articles,eiweissshakes0low0carb,purya0shaker;1;abda_artikel;;;;;;;;;;;;;;;;;;00847280018949
14179729;all_articles,bis020eur,geschenkideen0kleine0geschenke0fuer0frauen,geschenkideen_fuer_frauen,geschenkset,kneipp0entspannung0baden,themenwelten0alltagshelden0und0hilfen0als0dank0fuer0alltagshelden;1;abda_artikel;;;;;;;;;;;;;;;;;;04008233150239
14280581;all_articles,gesichtspflege0gesichtspflege0hauttyp0reife0haut,gesichtspflege0nachtcreme,medipharma0cosmetics0olivenoel0gold;1;abda_artikel;3349517600;;;;;;;;;;;;;;;;;04016369604847
14445154;all_articles,gesichtspflege0augenpflege0augencreme0aufpolsternde,gesichtspflege0augenpflege0augencreme0gegen0falten;1;abda_artikel;3349702000;;;;;;;;;;;;;;;;;03337875613668
03241230;aliva_katalog,all_articles,augen0nase0ohren0nase0weitere0produkte0fuer0die0nase,seo0emser0nasensalbe;1;abda_artikel;3341399300;;;;;;;;;;;;;;;;;04260048434823
10042092;all_articles,schmerzen0und0verletzungen0schmerzmittel0nach0wirkstoff0ibuprofen0salbe;1;abda_artikel;3346714400;;;;;;;;;;;;;;;;;04016369415085
04861207;all_articles,aromatherapie;1;abda_artikel;;;;;;;;;;;;;;;;;;04086900111394
04892395;all_articles,mund0und0zaehne0zahnpflegeprodukte0zahnbuersten0ersatzbuersten;1;abda_artikel;;;;;;;;;;;;;;;;;;04210201849797
06155229;all_articles,duschen0baden,marken0shop0speick0naturkosmetik0seife;1;abda_artikel;;;;;;;;;;;;;;;;;;04009800005792
09913073;all_articles,bioderma0sensibio,gesichtspflege0gesichtsreinigung0gesichtswasser0mizellenwasser;1;abda_artikel;3350825400;;;;;;;;;;;;;;;;;03401396991779
13785095;all_articles,kind0und0familie0haushalt0waschmittel0parfuem;1;abda_artikel;;;;;;;;;;;;;;;;;;04051526894877
14446633;all_articles,fusspflegeprodukte0fusscreme0gehwol;1;abda_artikel;3349019200;;;;;;;;;;;;;;;;;04013474107324
16388012;all_articles,fusspflegeprodukte0einlegesohlen0gel,fusspflegeprodukte0einlegesohlen0weitere,scholl0gelactiv0einlegesohlen;1;abda_artikel;;;;;;;;;;;;;;;;;;04002448129318
00948584;all_articles,seo0inhalator0baby,seo0wick0inhalator,wick;1;abda_artikel;;;;;;;;;;;;;;;;;;04022167170248
